MTHD,MODL,NTAX,NGEN,TRLN,REPL,DATA,DMAT,STRE,SMAX,SECS
ASTRAL,1000tax+3000gen,1000,3000,10M,02,intron,NA,ASTRAL,NA,8567.481
"NJMerge(ASTRAL,AGID)-Serial",1000tax+3000gen,1000,3000,10M,02,intron,AGID,ASTRAL,120,3257.9482648182
"NJMerge(ASTRAL,AGID)-Parallel",1000tax+3000gen,1000,3000,10M,02,intron,AGID,ASTRAL,120,2116.9782648182
"NJMerge(ASTRAL,log-det)-Serial",1000tax+3000gen,1000,3000,10M,02,intron,log-det,ASTRAL,120,4549.137000000001
"NJMerge(ASTRAL,log-det)-Parallel",1000tax+3000gen,1000,3000,10M,02,intron,log-det,ASTRAL,120,3916.7380000000003
SVDquartets,1000tax+3000gen,1000,3000,10M,02,intron,NA,SVDquartets,NA,NA
"NJMerge(SVDquartets,AGID)-Serial",1000tax+3000gen,1000,3000,10M,02,intron,AGID,SVDquartets,120,28550.7182648182
"NJMerge(SVDquartets,AGID)-Parallel",1000tax+3000gen,1000,3000,10M,02,intron,AGID,SVDquartets,120,8367.718264818199
"NJMerge(SVDquartets,log-det)-Serial",1000tax+3000gen,1000,3000,10M,02,intron,log-det,SVDquartets,120,36542.0
"NJMerge(SVDquartets,log-det)-Parallel",1000tax+3000gen,1000,3000,10M,02,intron,log-det,SVDquartets,120,11044.0
RAxML,1000tax+3000gen,1000,3000,10M,02,intron,NA,RAxML,NA,NA
"NJMerge(RAxML,AGID)-Serial",1000tax+3000gen,1000,3000,10M,02,intron,AGID,RAxML,120,86185.7144838182
"NJMerge(RAxML,AGID)-Parallel",1000tax+3000gen,1000,3000,10M,02,intron,AGID,RAxML,120,14182.8688568182
"NJMerge(RAxML,log-det)-Serial",1000tax+3000gen,1000,3000,10M,02,intron,log-det,RAxML,120,93277.69055700001
"NJMerge(RAxML,log-det)-Parallel",1000tax+3000gen,1000,3000,10M,02,intron,log-det,RAxML,120,16762.677201
ASTRAL,1000tax+3000gen,1000,3000,10M,03,exon,NA,ASTRAL,NA,26198.171
"NJMerge(ASTRAL,AGID)-Serial",1000tax+3000gen,1000,3000,10M,03,exon,AGID,ASTRAL,120,5053.4031499996
"NJMerge(ASTRAL,AGID)-Parallel",1000tax+3000gen,1000,3000,10M,03,exon,AGID,ASTRAL,120,2323.9721499996
"NJMerge(ASTRAL,log-det)-Serial",1000tax+3000gen,1000,3000,10M,03,exon,log-det,ASTRAL,120,5524.792
"NJMerge(ASTRAL,log-det)-Parallel",1000tax+3000gen,1000,3000,10M,03,exon,log-det,ASTRAL,120,3512.112
SVDquartets,1000tax+3000gen,1000,3000,10M,03,exon,NA,SVDquartets,NA,NA
"NJMerge(SVDquartets,AGID)-Serial",1000tax+3000gen,1000,3000,10M,03,exon,AGID,SVDquartets,120,12490.0391499996
"NJMerge(SVDquartets,AGID)-Parallel",1000tax+3000gen,1000,3000,10M,03,exon,AGID,SVDquartets,120,3995.0391499996
"NJMerge(SVDquartets,log-det)-Serial",1000tax+3000gen,1000,3000,10M,03,exon,log-det,SVDquartets,120,15590.0
"NJMerge(SVDquartets,log-det)-Parallel",1000tax+3000gen,1000,3000,10M,03,exon,log-det,SVDquartets,120,6057.0
RAxML,1000tax+3000gen,1000,3000,10M,03,exon,NA,RAxML,NA,127920
"NJMerge(RAxML,AGID)-Serial",1000tax+3000gen,1000,3000,10M,03,exon,AGID,RAxML,120,29969.9380749996
"NJMerge(RAxML,AGID)-Parallel",1000tax+3000gen,1000,3000,10M,03,exon,AGID,RAxML,120,5765.6010519996
"NJMerge(RAxML,log-det)-Serial",1000tax+3000gen,1000,3000,10M,03,exon,log-det,RAxML,120,32610.470559999998
"NJMerge(RAxML,log-det)-Parallel",1000tax+3000gen,1000,3000,10M,03,exon,log-det,RAxML,120,7674.612003
ASTRAL,1000tax+3000gen,1000,3000,10M,03,intron,NA,ASTRAL,NA,14626.426
"NJMerge(ASTRAL,AGID)-Serial",1000tax+3000gen,1000,3000,10M,03,intron,AGID,ASTRAL,120,3828.9649610176
"NJMerge(ASTRAL,AGID)-Parallel",1000tax+3000gen,1000,3000,10M,03,intron,AGID,ASTRAL,120,2195.5089610176
"NJMerge(ASTRAL,log-det)-Serial",1000tax+3000gen,1000,3000,10M,03,intron,log-det,ASTRAL,120,4845.896
"NJMerge(ASTRAL,log-det)-Parallel",1000tax+3000gen,1000,3000,10M,03,intron,log-det,ASTRAL,120,3864.643
SVDquartets,1000tax+3000gen,1000,3000,10M,03,intron,NA,SVDquartets,NA,NA
"NJMerge(SVDquartets,AGID)-Serial",1000tax+3000gen,1000,3000,10M,03,intron,AGID,SVDquartets,120,22375.5509610176
"NJMerge(SVDquartets,AGID)-Parallel",1000tax+3000gen,1000,3000,10M,03,intron,AGID,SVDquartets,120,6110.5509610176
"NJMerge(SVDquartets,log-det)-Serial",1000tax+3000gen,1000,3000,10M,03,intron,log-det,SVDquartets,120,21908.0
"NJMerge(SVDquartets,log-det)-Parallel",1000tax+3000gen,1000,3000,10M,03,intron,log-det,SVDquartets,120,8589.0
RAxML,1000tax+3000gen,1000,3000,10M,03,intron,NA,RAxML,NA,NA
"NJMerge(RAxML,AGID)-Serial",1000tax+3000gen,1000,3000,10M,03,intron,AGID,RAxML,120,63279.9787600176
"NJMerge(RAxML,AGID)-Parallel",1000tax+3000gen,1000,3000,10M,03,intron,AGID,RAxML,120,8890.3461190176
"NJMerge(RAxML,log-det)-Serial",1000tax+3000gen,1000,3000,10M,03,intron,log-det,RAxML,120,59564.486613
"NJMerge(RAxML,log-det)-Parallel",1000tax+3000gen,1000,3000,10M,03,intron,log-det,RAxML,120,11585.920968
ASTRAL,1000tax+3000gen,1000,3000,10M,04,exon,NA,ASTRAL,NA,19105.133
"NJMerge(ASTRAL,AGID)-Serial",1000tax+3000gen,1000,3000,10M,04,exon,AGID,ASTRAL,120,4224.7048310509
"NJMerge(ASTRAL,AGID)-Parallel",1000tax+3000gen,1000,3000,10M,04,exon,AGID,ASTRAL,120,2391.8168310509
"NJMerge(ASTRAL,log-det)-Serial",1000tax+3000gen,1000,3000,10M,04,exon,log-det,ASTRAL,120,5069.177
"NJMerge(ASTRAL,log-det)-Parallel",1000tax+3000gen,1000,3000,10M,04,exon,log-det,ASTRAL,120,3809.011
SVDquartets,1000tax+3000gen,1000,3000,10M,04,exon,NA,SVDquartets,NA,NA
"NJMerge(SVDquartets,AGID)-Serial",1000tax+3000gen,1000,3000,10M,04,exon,AGID,SVDquartets,120,13319.0808310509
"NJMerge(SVDquartets,AGID)-Parallel",1000tax+3000gen,1000,3000,10M,04,exon,AGID,SVDquartets,120,4814.0808310509
"NJMerge(SVDquartets,log-det)-Serial",1000tax+3000gen,1000,3000,10M,04,exon,log-det,SVDquartets,120,13497.0
"NJMerge(SVDquartets,log-det)-Parallel",1000tax+3000gen,1000,3000,10M,04,exon,log-det,SVDquartets,120,6592.0
RAxML,1000tax+3000gen,1000,3000,10M,04,exon,NA,RAxML,NA,165960
"NJMerge(RAxML,AGID)-Serial",1000tax+3000gen,1000,3000,10M,04,exon,AGID,RAxML,120,32386.735330050895
"NJMerge(RAxML,AGID)-Parallel",1000tax+3000gen,1000,3000,10M,04,exon,AGID,RAxML,120,7215.1146070509
"NJMerge(RAxML,log-det)-Serial",1000tax+3000gen,1000,3000,10M,04,exon,log-det,RAxML,120,33526.738576
"NJMerge(RAxML,log-det)-Parallel",1000tax+3000gen,1000,3000,10M,04,exon,log-det,RAxML,120,8779.8235
ASTRAL,1000tax+3000gen,1000,3000,10M,04,intron,NA,ASTRAL,NA,6617.047
"NJMerge(ASTRAL,AGID)-Serial",1000tax+3000gen,1000,3000,10M,04,intron,AGID,ASTRAL,120,3013.6646322040997
"NJMerge(ASTRAL,AGID)-Parallel",1000tax+3000gen,1000,3000,10M,04,intron,AGID,ASTRAL,120,2082.5636322041
"NJMerge(ASTRAL,log-det)-Serial",1000tax+3000gen,1000,3000,10M,04,intron,log-det,ASTRAL,120,4858.568
"NJMerge(ASTRAL,log-det)-Parallel",1000tax+3000gen,1000,3000,10M,04,intron,log-det,ASTRAL,120,4376.568
SVDquartets,1000tax+3000gen,1000,3000,10M,04,intron,NA,SVDquartets,NA,NA
"NJMerge(SVDquartets,AGID)-Serial",1000tax+3000gen,1000,3000,10M,04,intron,AGID,SVDquartets,120,20683.5116322041
"NJMerge(SVDquartets,AGID)-Parallel",1000tax+3000gen,1000,3000,10M,04,intron,AGID,SVDquartets,120,8405.5116322041
"NJMerge(SVDquartets,log-det)-Serial",1000tax+3000gen,1000,3000,10M,04,intron,log-det,SVDquartets,120,29702.0
"NJMerge(SVDquartets,log-det)-Parallel",1000tax+3000gen,1000,3000,10M,04,intron,log-det,SVDquartets,120,10238.0
RAxML,1000tax+3000gen,1000,3000,10M,04,intron,NA,RAxML,NA,NA
"NJMerge(RAxML,AGID)-Serial",1000tax+3000gen,1000,3000,10M,04,intron,AGID,RAxML,120,56953.1474672041
"NJMerge(RAxML,AGID)-Parallel",1000tax+3000gen,1000,3000,10M,04,intron,AGID,RAxML,120,9852.532797204101
"NJMerge(RAxML,log-det)-Serial",1000tax+3000gen,1000,3000,10M,04,intron,log-det,RAxML,120,67595.570973
"NJMerge(RAxML,log-det)-Parallel",1000tax+3000gen,1000,3000,10M,04,intron,log-det,RAxML,120,16039.410255
ASTRAL,1000tax+3000gen,1000,3000,10M,05,exon,NA,ASTRAL,NA,24689.236
"NJMerge(ASTRAL,AGID)-Serial",1000tax+3000gen,1000,3000,10M,05,exon,AGID,ASTRAL,120,4754.2934249306
"NJMerge(ASTRAL,AGID)-Parallel",1000tax+3000gen,1000,3000,10M,05,exon,AGID,ASTRAL,120,2459.7324249306002
"NJMerge(ASTRAL,log-det)-Serial",1000tax+3000gen,1000,3000,10M,05,exon,log-det,ASTRAL,120,5773.633
"NJMerge(ASTRAL,log-det)-Parallel",1000tax+3000gen,1000,3000,10M,05,exon,log-det,ASTRAL,120,4054.1059999999998
SVDquartets,1000tax+3000gen,1000,3000,10M,05,exon,NA,SVDquartets,NA,NA
"NJMerge(SVDquartets,AGID)-Serial",1000tax+3000gen,1000,3000,10M,05,exon,AGID,SVDquartets,120,15400.5784249306
"NJMerge(SVDquartets,AGID)-Parallel",1000tax+3000gen,1000,3000,10M,05,exon,AGID,SVDquartets,120,4780.5784249306
"NJMerge(SVDquartets,log-det)-Serial",1000tax+3000gen,1000,3000,10M,05,exon,log-det,SVDquartets,120,18679.0
"NJMerge(SVDquartets,log-det)-Parallel",1000tax+3000gen,1000,3000,10M,05,exon,log-det,SVDquartets,120,6004.0
RAxML,1000tax+3000gen,1000,3000,10M,05,exon,NA,RAxML,NA,115800
"NJMerge(RAxML,AGID)-Serial",1000tax+3000gen,1000,3000,10M,05,exon,AGID,RAxML,120,50316.06061293059
"NJMerge(RAxML,AGID)-Parallel",1000tax+3000gen,1000,3000,10M,05,exon,AGID,RAxML,120,8222.8780699306
"NJMerge(RAxML,log-det)-Serial",1000tax+3000gen,1000,3000,10M,05,exon,log-det,RAxML,120,56605.442881999996
"NJMerge(RAxML,log-det)-Parallel",1000tax+3000gen,1000,3000,10M,05,exon,log-det,RAxML,120,9876.976831
ASTRAL,1000tax+3000gen,1000,3000,10M,05,intron,NA,ASTRAL,NA,9165.256
"NJMerge(ASTRAL,AGID)-Serial",1000tax+3000gen,1000,3000,10M,05,intron,AGID,ASTRAL,120,3414.4849680748002
"NJMerge(ASTRAL,AGID)-Parallel",1000tax+3000gen,1000,3000,10M,05,intron,AGID,ASTRAL,120,2205.1299680748
"NJMerge(ASTRAL,log-det)-Serial",1000tax+3000gen,1000,3000,10M,05,intron,log-det,ASTRAL,120,5023.385
"NJMerge(ASTRAL,log-det)-Parallel",1000tax+3000gen,1000,3000,10M,05,intron,log-det,ASTRAL,120,4330.558
SVDquartets,1000tax+3000gen,1000,3000,10M,05,intron,NA,SVDquartets,NA,NA
"NJMerge(SVDquartets,AGID)-Serial",1000tax+3000gen,1000,3000,10M,05,intron,AGID,SVDquartets,120,25000.5259680748
"NJMerge(SVDquartets,AGID)-Parallel",1000tax+3000gen,1000,3000,10M,05,intron,AGID,SVDquartets,120,6448.5259680748
"NJMerge(SVDquartets,log-det)-Serial",1000tax+3000gen,1000,3000,10M,05,intron,log-det,SVDquartets,120,32433.0
"NJMerge(SVDquartets,log-det)-Parallel",1000tax+3000gen,1000,3000,10M,05,intron,log-det,SVDquartets,120,9595.0
RAxML,1000tax+3000gen,1000,3000,10M,05,intron,NA,RAxML,NA,NA
"NJMerge(RAxML,AGID)-Serial",1000tax+3000gen,1000,3000,10M,05,intron,AGID,RAxML,120,83290.02797707479
"NJMerge(RAxML,AGID)-Parallel",1000tax+3000gen,1000,3000,10M,05,intron,AGID,RAxML,120,13850.6914600748
"NJMerge(RAxML,log-det)-Serial",1000tax+3000gen,1000,3000,10M,05,intron,log-det,RAxML,120,94463.896363
"NJMerge(RAxML,log-det)-Parallel",1000tax+3000gen,1000,3000,10M,05,intron,log-det,RAxML,120,18670.289887
ASTRAL,1000tax+3000gen,1000,3000,10M,06,exon,NA,ASTRAL,NA,19852.261
"NJMerge(ASTRAL,AGID)-Serial",1000tax+3000gen,1000,3000,10M,06,exon,AGID,ASTRAL,120,4323.6389470921
"NJMerge(ASTRAL,AGID)-Parallel",1000tax+3000gen,1000,3000,10M,06,exon,AGID,ASTRAL,120,2270.3849470921
"NJMerge(ASTRAL,log-det)-Serial",1000tax+3000gen,1000,3000,10M,06,exon,log-det,ASTRAL,120,5095.883
"NJMerge(ASTRAL,log-det)-Parallel",1000tax+3000gen,1000,3000,10M,06,exon,log-det,ASTRAL,120,3590.246
SVDquartets,1000tax+3000gen,1000,3000,10M,06,exon,NA,SVDquartets,NA,NA
"NJMerge(SVDquartets,AGID)-Serial",1000tax+3000gen,1000,3000,10M,06,exon,AGID,SVDquartets,120,14491.5029470921
"NJMerge(SVDquartets,AGID)-Parallel",1000tax+3000gen,1000,3000,10M,06,exon,AGID,SVDquartets,120,5398.5029470921
"NJMerge(SVDquartets,log-det)-Serial",1000tax+3000gen,1000,3000,10M,06,exon,log-det,SVDquartets,120,16199.0
"NJMerge(SVDquartets,log-det)-Parallel",1000tax+3000gen,1000,3000,10M,06,exon,log-det,SVDquartets,120,6777.0
RAxML,1000tax+3000gen,1000,3000,10M,06,exon,NA,RAxML,NA,159660
"NJMerge(RAxML,AGID)-Serial",1000tax+3000gen,1000,3000,10M,06,exon,AGID,RAxML,120,30457.194203092098
"NJMerge(RAxML,AGID)-Parallel",1000tax+3000gen,1000,3000,10M,06,exon,AGID,RAxML,120,7843.4605750921
"NJMerge(RAxML,log-det)-Serial",1000tax+3000gen,1000,3000,10M,06,exon,log-det,RAxML,120,31645.163210000002
"NJMerge(RAxML,log-det)-Parallel",1000tax+3000gen,1000,3000,10M,06,exon,log-det,RAxML,120,9209.162661999999
ASTRAL,1000tax+3000gen,1000,3000,10M,06,intron,NA,ASTRAL,NA,6862.263
"NJMerge(ASTRAL,AGID)-Serial",1000tax+3000gen,1000,3000,10M,06,intron,AGID,ASTRAL,120,3010.2908128796
"NJMerge(ASTRAL,AGID)-Parallel",1000tax+3000gen,1000,3000,10M,06,intron,AGID,ASTRAL,120,2075.4908128796
"NJMerge(ASTRAL,log-det)-Serial",1000tax+3000gen,1000,3000,10M,06,intron,log-det,ASTRAL,120,4874.459
"NJMerge(ASTRAL,log-det)-Parallel",1000tax+3000gen,1000,3000,10M,06,intron,log-det,ASTRAL,120,4356.137000000001
SVDquartets,1000tax+3000gen,1000,3000,10M,06,intron,NA,SVDquartets,NA,NA
"NJMerge(SVDquartets,AGID)-Serial",1000tax+3000gen,1000,3000,10M,06,intron,AGID,SVDquartets,120,19933.9598128796
"NJMerge(SVDquartets,AGID)-Parallel",1000tax+3000gen,1000,3000,10M,06,intron,AGID,SVDquartets,120,8167.9598128796
"NJMerge(SVDquartets,log-det)-Serial",1000tax+3000gen,1000,3000,10M,06,intron,log-det,SVDquartets,120,25784.0
"NJMerge(SVDquartets,log-det)-Parallel",1000tax+3000gen,1000,3000,10M,06,intron,log-det,SVDquartets,120,10373.0
RAxML,1000tax+3000gen,1000,3000,10M,06,intron,NA,RAxML,NA,NA
"NJMerge(RAxML,AGID)-Serial",1000tax+3000gen,1000,3000,10M,06,intron,AGID,RAxML,120,52550.1308508796
"NJMerge(RAxML,AGID)-Parallel",1000tax+3000gen,1000,3000,10M,06,intron,AGID,RAxML,120,12815.8334618796
"NJMerge(RAxML,log-det)-Serial",1000tax+3000gen,1000,3000,10M,06,intron,log-det,RAxML,120,58713.46179400001
"NJMerge(RAxML,log-det)-Parallel",1000tax+3000gen,1000,3000,10M,06,intron,log-det,RAxML,120,14194.347604
ASTRAL,1000tax+3000gen,1000,3000,10M,07,exon,NA,ASTRAL,NA,28020.608
"NJMerge(ASTRAL,AGID)-Serial",1000tax+3000gen,1000,3000,10M,07,exon,AGID,ASTRAL,120,4813.4884959679
"NJMerge(ASTRAL,AGID)-Parallel",1000tax+3000gen,1000,3000,10M,07,exon,AGID,ASTRAL,120,2434.1414959679
"NJMerge(ASTRAL,log-det)-Serial",1000tax+3000gen,1000,3000,10M,07,exon,log-det,ASTRAL,120,5674.688
"NJMerge(ASTRAL,log-det)-Parallel",1000tax+3000gen,1000,3000,10M,07,exon,log-det,ASTRAL,120,3916.273
SVDquartets,1000tax+3000gen,1000,3000,10M,07,exon,NA,SVDquartets,NA,NA
"NJMerge(SVDquartets,AGID)-Serial",1000tax+3000gen,1000,3000,10M,07,exon,AGID,SVDquartets,120,10191.8154959679
"NJMerge(SVDquartets,AGID)-Parallel",1000tax+3000gen,1000,3000,10M,07,exon,AGID,SVDquartets,120,3899.8154959679
"NJMerge(SVDquartets,log-det)-Serial",1000tax+3000gen,1000,3000,10M,07,exon,log-det,SVDquartets,120,22899.0
"NJMerge(SVDquartets,log-det)-Parallel",1000tax+3000gen,1000,3000,10M,07,exon,log-det,SVDquartets,120,8261.0
RAxML,1000tax+3000gen,1000,3000,10M,07,exon,NA,RAxML,NA,118440
"NJMerge(RAxML,AGID)-Serial",1000tax+3000gen,1000,3000,10M,07,exon,AGID,RAxML,120,50426.3755729679
"NJMerge(RAxML,AGID)-Parallel",1000tax+3000gen,1000,3000,10M,07,exon,AGID,RAxML,120,7232.127070967899
"NJMerge(RAxML,log-det)-Serial",1000tax+3000gen,1000,3000,10M,07,exon,log-det,RAxML,120,65303.551221
"NJMerge(RAxML,log-det)-Parallel",1000tax+3000gen,1000,3000,10M,07,exon,log-det,RAxML,120,12103.384225
ASTRAL,1000tax+3000gen,1000,3000,10M,07,intron,NA,ASTRAL,NA,12747.308
"NJMerge(ASTRAL,AGID)-Serial",1000tax+3000gen,1000,3000,10M,07,intron,AGID,ASTRAL,120,3562.7645988216
"NJMerge(ASTRAL,AGID)-Parallel",1000tax+3000gen,1000,3000,10M,07,intron,AGID,ASTRAL,120,2233.5985988216
"NJMerge(ASTRAL,log-det)-Serial",1000tax+3000gen,1000,3000,10M,07,intron,log-det,ASTRAL,120,5180.775
"NJMerge(ASTRAL,log-det)-Parallel",1000tax+3000gen,1000,3000,10M,07,intron,log-det,ASTRAL,120,4238.785
SVDquartets,1000tax+3000gen,1000,3000,10M,07,intron,NA,SVDquartets,NA,NA
"NJMerge(SVDquartets,AGID)-Serial",1000tax+3000gen,1000,3000,10M,07,intron,AGID,SVDquartets,120,19672.4655988216
"NJMerge(SVDquartets,AGID)-Parallel",1000tax+3000gen,1000,3000,10M,07,intron,AGID,SVDquartets,120,6936.4655988216
"NJMerge(SVDquartets,log-det)-Serial",1000tax+3000gen,1000,3000,10M,07,intron,log-det,SVDquartets,120,33172.0
"NJMerge(SVDquartets,log-det)-Parallel",1000tax+3000gen,1000,3000,10M,07,intron,log-det,SVDquartets,120,12150.0
RAxML,1000tax+3000gen,1000,3000,10M,07,intron,NA,RAxML,NA,NA
"NJMerge(RAxML,AGID)-Serial",1000tax+3000gen,1000,3000,10M,07,intron,AGID,RAxML,120,78657.0219748216
"NJMerge(RAxML,AGID)-Parallel",1000tax+3000gen,1000,3000,10M,07,intron,AGID,RAxML,120,16677.3393158216
"NJMerge(RAxML,log-det)-Serial",1000tax+3000gen,1000,3000,10M,07,intron,log-det,RAxML,120,89705.29760699999
"NJMerge(RAxML,log-det)-Parallel",1000tax+3000gen,1000,3000,10M,07,intron,log-det,RAxML,120,16729.384148999998
ASTRAL,1000tax+3000gen,1000,3000,10M,08,exon,NA,ASTRAL,NA,33323.627
"NJMerge(ASTRAL,AGID)-Serial",1000tax+3000gen,1000,3000,10M,08,exon,AGID,ASTRAL,120,5646.6169601936
"NJMerge(ASTRAL,AGID)-Parallel",1000tax+3000gen,1000,3000,10M,08,exon,AGID,ASTRAL,120,2610.1509601936
"NJMerge(ASTRAL,log-det)-Serial",1000tax+3000gen,1000,3000,10M,08,exon,log-det,ASTRAL,120,5799.325
"NJMerge(ASTRAL,log-det)-Parallel",1000tax+3000gen,1000,3000,10M,08,exon,log-det,ASTRAL,120,3812.723
SVDquartets,1000tax+3000gen,1000,3000,10M,08,exon,NA,SVDquartets,NA,NA
"NJMerge(SVDquartets,AGID)-Serial",1000tax+3000gen,1000,3000,10M,08,exon,AGID,SVDquartets,120,23331.7399601936
"NJMerge(SVDquartets,AGID)-Parallel",1000tax+3000gen,1000,3000,10M,08,exon,AGID,SVDquartets,120,7131.7399601936
"NJMerge(SVDquartets,log-det)-Serial",1000tax+3000gen,1000,3000,10M,08,exon,log-det,SVDquartets,120,19960.0
"NJMerge(SVDquartets,log-det)-Parallel",1000tax+3000gen,1000,3000,10M,08,exon,log-det,SVDquartets,120,7553.0
RAxML,1000tax+3000gen,1000,3000,10M,08,exon,NA,RAxML,NA,NA
"NJMerge(RAxML,AGID)-Serial",1000tax+3000gen,1000,3000,10M,08,exon,AGID,RAxML,120,73798.22473919361
"NJMerge(RAxML,AGID)-Parallel",1000tax+3000gen,1000,3000,10M,08,exon,AGID,RAxML,120,12576.7166001936
"NJMerge(RAxML,log-det)-Serial",1000tax+3000gen,1000,3000,10M,08,exon,log-det,RAxML,120,69592.003999
"NJMerge(RAxML,log-det)-Parallel",1000tax+3000gen,1000,3000,10M,08,exon,log-det,RAxML,120,12853.722578
ASTRAL,1000tax+3000gen,1000,3000,10M,08,intron,NA,ASTRAL,NA,21571.351
"NJMerge(ASTRAL,AGID)-Serial",1000tax+3000gen,1000,3000,10M,08,intron,AGID,ASTRAL,120,4602.9312380562005
"NJMerge(ASTRAL,AGID)-Parallel",1000tax+3000gen,1000,3000,10M,08,intron,AGID,ASTRAL,120,2468.7252380562
"NJMerge(ASTRAL,log-det)-Serial",1000tax+3000gen,1000,3000,10M,08,intron,log-det,ASTRAL,120,5533.889
"NJMerge(ASTRAL,log-det)-Parallel",1000tax+3000gen,1000,3000,10M,08,intron,log-det,ASTRAL,120,4100.5470000000005
SVDquartets,1000tax+3000gen,1000,3000,10M,08,intron,NA,SVDquartets,NA,NA
"NJMerge(SVDquartets,AGID)-Serial",1000tax+3000gen,1000,3000,10M,08,intron,AGID,SVDquartets,120,37304.6302380562
"NJMerge(SVDquartets,AGID)-Parallel",1000tax+3000gen,1000,3000,10M,08,intron,AGID,SVDquartets,120,10382.6302380562
"NJMerge(SVDquartets,log-det)-Serial",1000tax+3000gen,1000,3000,10M,08,intron,log-det,SVDquartets,120,37674.0
"NJMerge(SVDquartets,log-det)-Parallel",1000tax+3000gen,1000,3000,10M,08,intron,log-det,SVDquartets,120,11811.0
RAxML,1000tax+3000gen,1000,3000,10M,08,intron,NA,RAxML,NA,NA
"NJMerge(RAxML,AGID)-Serial",1000tax+3000gen,1000,3000,10M,08,intron,AGID,RAxML,120,113595.00321705619
"NJMerge(RAxML,AGID)-Parallel",1000tax+3000gen,1000,3000,10M,08,intron,AGID,RAxML,120,16722.2087620562
"NJMerge(RAxML,log-det)-Serial",1000tax+3000gen,1000,3000,10M,08,intron,log-det,RAxML,120,115394.618151
"NJMerge(RAxML,log-det)-Parallel",1000tax+3000gen,1000,3000,10M,08,intron,log-det,RAxML,120,20128.355414999998
ASTRAL,1000tax+3000gen,1000,3000,10M,09,exon,NA,ASTRAL,NA,23030.127
"NJMerge(ASTRAL,AGID)-Serial",1000tax+3000gen,1000,3000,10M,09,exon,AGID,ASTRAL,120,4806.7056158638
"NJMerge(ASTRAL,AGID)-Parallel",1000tax+3000gen,1000,3000,10M,09,exon,AGID,ASTRAL,120,2333.3266158638
"NJMerge(ASTRAL,log-det)-Serial",1000tax+3000gen,1000,3000,10M,09,exon,log-det,ASTRAL,120,5443.05
"NJMerge(ASTRAL,log-det)-Parallel",1000tax+3000gen,1000,3000,10M,09,exon,log-det,ASTRAL,120,3746.006
SVDquartets,1000tax+3000gen,1000,3000,10M,09,exon,NA,SVDquartets,NA,NA
"NJMerge(SVDquartets,AGID)-Serial",1000tax+3000gen,1000,3000,10M,09,exon,AGID,SVDquartets,120,19513.4706158638
"NJMerge(SVDquartets,AGID)-Parallel",1000tax+3000gen,1000,3000,10M,09,exon,AGID,SVDquartets,120,6509.4706158638
"NJMerge(SVDquartets,log-det)-Serial",1000tax+3000gen,1000,3000,10M,09,exon,log-det,SVDquartets,120,19965.0
"NJMerge(SVDquartets,log-det)-Parallel",1000tax+3000gen,1000,3000,10M,09,exon,log-det,SVDquartets,120,6244.0
RAxML,1000tax+3000gen,1000,3000,10M,09,exon,NA,RAxML,NA,150960
"NJMerge(RAxML,AGID)-Serial",1000tax+3000gen,1000,3000,10M,09,exon,AGID,RAxML,120,53477.5096258638
"NJMerge(RAxML,AGID)-Parallel",1000tax+3000gen,1000,3000,10M,09,exon,AGID,RAxML,120,8098.6484558638
"NJMerge(RAxML,log-det)-Serial",1000tax+3000gen,1000,3000,10M,09,exon,log-det,RAxML,120,57276.11083899999
"NJMerge(RAxML,log-det)-Parallel",1000tax+3000gen,1000,3000,10M,09,exon,log-det,RAxML,120,11394.764284
ASTRAL,1000tax+3000gen,1000,3000,10M,09,intron,NA,ASTRAL,NA,8802.71
"NJMerge(ASTRAL,AGID)-Serial",1000tax+3000gen,1000,3000,10M,09,intron,AGID,ASTRAL,120,3450.0194690971
"NJMerge(ASTRAL,AGID)-Parallel",1000tax+3000gen,1000,3000,10M,09,intron,AGID,ASTRAL,120,2167.8294690971
"NJMerge(ASTRAL,log-det)-Serial",1000tax+3000gen,1000,3000,10M,09,intron,log-det,ASTRAL,120,4925.919
"NJMerge(ASTRAL,log-det)-Parallel",1000tax+3000gen,1000,3000,10M,09,intron,log-det,ASTRAL,120,4169.989
SVDquartets,1000tax+3000gen,1000,3000,10M,09,intron,NA,SVDquartets,NA,NA
"NJMerge(SVDquartets,AGID)-Serial",1000tax+3000gen,1000,3000,10M,09,intron,AGID,SVDquartets,120,47317.5414690971
"NJMerge(SVDquartets,AGID)-Parallel",1000tax+3000gen,1000,3000,10M,09,intron,AGID,SVDquartets,120,10124.5414690971
"NJMerge(SVDquartets,log-det)-Serial",1000tax+3000gen,1000,3000,10M,09,intron,log-det,SVDquartets,120,46638.0
"NJMerge(SVDquartets,log-det)-Parallel",1000tax+3000gen,1000,3000,10M,09,intron,log-det,SVDquartets,120,12404.0
RAxML,1000tax+3000gen,1000,3000,10M,09,intron,NA,RAxML,NA,NA
"NJMerge(RAxML,AGID)-Serial",1000tax+3000gen,1000,3000,10M,09,intron,AGID,RAxML,120,97915.79241109709
"NJMerge(RAxML,AGID)-Parallel",1000tax+3000gen,1000,3000,10M,09,intron,AGID,RAxML,120,16346.040382097099
"NJMerge(RAxML,log-det)-Serial",1000tax+3000gen,1000,3000,10M,09,intron,log-det,RAxML,120,100744.890632
